cfips,pct_broadband,pct_college,pct_in_it_industry,median_hh_inc
55103,68.2,11.9,1.5,48234
55105,74.4,14.2,1.9,53410
55107,66.0,10.0,1.2,41930
55109,83.3,24.0,1.4,77768
55111,76.3,15.7,1.1,54447
55113,72.1,14.2,1.1,43565
55115,72.8,10.1,0.8,51751
55117,79.7,16.7,0.9,56114
55119,67.5,10.0,0.7,49821
55121,71.8,13.8,0.9,54009
55123,66.8,14.1,2.0,49996
55125,68.8,17.8,2.4,42720
55127,79.5,18.1,1.6,58401
55129,71.9,15.0,0.9,46592
55131,83.7,21.7,1.8,73021
55133,87.5,28.3,1.8,81140
55135,73.5,13.5,1.2,54071
55137,68.9,9.7,1.1,48412
55139,78.8,19.5,1.6,55128
55141,75.8,13.4,1.6,51603
56001,81.0,28.3,0.5,45816
56003,72.0,14.0,1.9,51716
56005,86.4,14.0,1.3,80178
56007,72.5,15.1,0.8,57644
56009,76.2,12.3,1.5,62776
56011,70.0,14.2,0.1,66944
56013,71.9,15.5,0.9,55013
56015,71.3,15.3,0.6,48422
56017,74.4,13.3,1.4,48403
56019,69.2,18.1,0.9,52415
56021,82.4,17.9,2.8,62879
56023,76.2,14.7,1.3,63756
56025,78.5,14.9,1.2,59400
56027,67.8,14.2,1.2,36793
56029,80.4,19.2,1.7,60828
56031,68.4,14.6,0.0,47380
56033,80.9,18.3,1.6,56455
56035,82.9,19.2,0.1,84911
56037,82.2,15.3,0.6,71083
56039,83.5,37.7,0.7,80049
56041,83.8,11.9,1.2,54672
56043,76.4,15.4,1.3,51362
56045,71.1,14.1,0.6,59605
